url,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,login_form,favicon,links_in_tags,email_submission_forms,internal_media_count,external_media_count,sfh,nb_iframe,nb_popup_window_count,onmouseover,right click disabled,empty_title,page_depth,
http://195xxxx195.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://1565999777.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://pub-db8a555cc7604d94b73be74bd644de95.r2.dev/index.html,malicious,2,0,0,0,0,1,1,1,0,0,96,TRUE,0,0,FALSE,FALSE,FALSE,7
https://roblox.com.ge/communities/2249183734/,malicious,16,0,0,0.375,32,0,1,1,0,2,5,FALSE,1,0,FALSE,FALSE,FALSE,15
https://amexz.lolitaquan.com/,malicious,1,0,0,0,0,0,0,1,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,2
https://tiktok.mall-iiz.shop/3.html,malicious,245,0,0.9918367346938776,0,0,0,1,1,0,12,1,TRUE,0,0,FALSE,FALSE,FALSE,19
http://tiktok.mall-iiz.shop/2.html,malicious,110,0,0.9363636363636364,0.027272727,0,0,0,1,0,0,1,TRUE,0,0,TRUE,FALSE,FALSE,13
http://roblox.com.ge/communities/3431478930/,malicious,16,0,0,0.375,32,0,1,1,0,2,5,FALSE,1,0,FALSE,FALSE,FALSE,15
http://over-uphlld-o-sso.daftpage.com/,malicious,1,0,1,0,6,0,0,1,0,0,1,FALSE,0,0,FALSE,FALSE,FALSE,12
https://cn.lumxza.com/home/register?code=21449/,malicious,10,0,0.2,0.1,5,1,0,1,0,2,1,FALSE,0,0,FALSE,FALSE,FALSE,8
http://shayon27.github.io/Netflix-Clone,malicious,5,0,0,0.2,1,1,0,1,1,1,3,FALSE,0,0,FALSE,FALSE,FALSE,9
http://oracle2.456312.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://e-logistics.co.za/wp-content/plugins/courierguy,malicious,6,0,0,0,0,0,0,1,0,3,0,TRUE,2,0,FALSE,FALSE,FALSE,26
http://195267.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://codalegend.github.io/Raku,malicious,105,0,0.5714285714285714,0.3238095238095238,0,0,0,1,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,6
http://devadath07.github.io/Netflix-Website-clone,malicious,6,0,1,0,1,0,0,1,0,0,5,FALSE,0,0,FALSE,FALSE,FALSE,7
http://1615jjjj.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://195932.com/m,malicious,36,0,0.7222222222222222,0,0,0,0,1,0,65,0,FALSE,0,0,FALSE,FALSE,TRUE,10
http://1565ppp.com/lander,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://2365000999.com/wp-admin,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://johnsmithnetskope.github.io/,malicious,2,0,0,0,0,1,0,1,1,0,1,TRUE,0,0,FALSE,FALSE,FALSE,7
http://easy-bank-theta.vercel.app/,malicious,7,0,0.14285714285714285,0,0,0,0,0,0,18,0,FALSE,0,0,FALSE,FALSE,FALSE,7
http://wgh-gb.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://u5sn2athv5k23.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://ledger-com-strt.netlify.app/,malicious,47,0,0,0,1,0,0,1,0,4,0,FALSE,0,0,FALSE,FALSE,FALSE,10
http://geminibalance1.6045833.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://sziwerssc.cloudaccess.host/mycssami/mycss/,malicious,4,0,1,0,0,0,0,1,0,1,0,FALSE,2,0,FALSE,FALSE,FALSE,17
http://amazon-ui-clone-pi.vercel.app/,malicious,20,0.85,0,0.05,0,0,0,0,0,63,0,FALSE,0,0,FALSE,FALSE,FALSE,6
https://roblox.com.ge/communities/3101813130/,malicious,16,0,0,0.375,32,0,1,1,0,2,5,FALSE,1,0,FALSE,FALSE,FALSE,15
http://gemini.dimaray.com/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://217-154-152-100.cprapid.com/de,malicious,3,0,0.6666666666666666,0,0,0,0,0,0,4,0,FALSE,0,0,FALSE,FALSE,FALSE,8
https://walinkr.cc/FTuFGylJ/,malicious,2,0,0,0,2,0,0,1,0,54,6,FALSE,0,0,FALSE,FALSE,FALSE,11
http://vivekyadav72560.github.io/Spotify-clone,malicious,6,0,1,0,0,0,0,0,0,12,6,FALSE,0,0,FALSE,FALSE,FALSE,11
http://coinbasecdnlogn.wixsite.com/en-us,malicious,5,0,1,0,0,0,2,1,0,0,1,FALSE,0,0,FALSE,FALSE,FALSE,20
https://waquick.cc/FwaRsXWz/,malicious,2,0,0,0,2,0,0,1,0,54,6,FALSE,0,0,FALSE,FALSE,FALSE,11
http://amazon-clone-by-shanmukh.vercel.app/,malicious,302,0,0.029801324503311258,0,3,0,0,0,0,197,2,FALSE,0,0,FALSE,FALSE,FALSE,13
https://cn.202manx.com/home/register/,malicious,23,0,0.086956522,0.17391304347826086,5,1,2,1,0,4,0,FALSE,0,1,FALSE,FALSE,FALSE,10
https://aai520.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://skllm.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://gemini.108116.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://195233.com/m,malicious,36,0,0.7222222222222222,0,0,0,0,1,0,65,0,FALSE,0,0,FALSE,FALSE,TRUE,10
http://4uoialdt0ghaj.duckdns.org/ja/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,2
http://aw3go3nria0n5.duckdns.org/ja/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,2
https://webfun.website/landingpages/a462b1ba-cbb5-4aec-853c-99f6af486dd1/jhAEYEtInnqYxzPh_N4lL-B6doAiM3LckFuEP39p2Kc,malicious,4,0,0,0,0,1,0,1,1,0,3,TRUE,0,0,FALSE,FALSE,FALSE,16
http://7665ss.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://195195f.com/m,malicious,38,0,0.6842105263157895,0,0,0,0,1,0,71,0,FALSE,0,0,FALSE,FALSE,TRUE,10
http://feature-upholld-coms.daftpage.com/,malicious,1,0,1,0,6,0,0,1,0,0,1,FALSE,0,0,FALSE,FALSE,FALSE,10
http://easy-bank-zeta.vercel.app/,malicious,22,0,0.045454545454545456,0,1,0,0,0,0,17,0,FALSE,0,0,FALSE,FALSE,FALSE,8
http://szx.ggbh4444.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://195666999.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://shreyanshjaiswal3.github.io/Netlifx/,malicious,0,0,0,0,0,0,0,0,0,1,6,FALSE,0,0,FALSE,FALSE,FALSE,5
http://easybank-landing-page.rabwinter.vercel.app/,malicious,33,0,0.060606061,0,1,0,0,0,0,6,0,FALSE,0,0,FALSE,FALSE,FALSE,8
http://incredible-kelpie-0d151e.netlify.app/,malicious,0,0,0,0,0,0,0,1,0,12,0,FALSE,0,0,FALSE,FALSE,FALSE,8
http://11659955.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://195247.com/m,malicious,36,0,0.7222222222222222,0,0,0,0,1,0,65,0,FALSE,0,0,FALSE,FALSE,TRUE,10
https://www.roblox.com.ml/communities/2729684999/RB,malicious,16,0,0,0.375,32,0,1,1,0,2,5,FALSE,1,0,FALSE,FALSE,FALSE,18
https://cn.mcdvdh.com/home/register,malicious,10,0,0.2,0.1,5,1,0,1,0,2,1,FALSE,0,0,FALSE,FALSE,FALSE,9
http://key.887777.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://my-gemi-balance.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://jp.binance.bitlnb.cc/,malicious,35,0,0,0,0,0,0,1,0,36,0,FALSE,0,0,FALSE,FALSE,FALSE,9
http://sbh46.cn/,malicious,94,0.010638297872340425,0.085106383,0,3,0,0,0,0,10,0,FALSE,0,0,FALSE,FALSE,FALSE,10
https://albyangdtt.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://yy-gb2.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://gemini-1234.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://roblox.com.ge/users/9588156880/profile,malicious,29,0,0.3448275862068966,0.2413793103448276,36,0,1,1,0,2,13,FALSE,1,0,FALSE,FALSE,FALSE,22
https://www.robiox.com.py/users/319297818470/profile,malicious,16,0,0.6875,0.1875,35,0,1,1,0,1,4,FALSE,1,0,FALSE,FALSE,FALSE,18
http://gorgeous-stardust-5d4585.netlify.app/,malicious,0,0,0,0,0,0,0,1,0,12,0,FALSE,0,0,FALSE,FALSE,FALSE,8
http://1665000666.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
